카테고리1,카테고리2,대표도시 국가,대표도시,판매가격,하나허브 마스터코드,마스터 상품코드,마스터 상품명
레스토랑,박물관&미술관,프랑스,파리,9000,EZF105,MHJ-PRD3847CSXAE,[파리] 버스트로놈 럭셔리 버스 프렌치 디너 체험
입장권/패스,박물관&미술관,프랑스,파리,86000,EWF001,MHJ-PRD38541AVST,[즉시확정][파리] 뮤지엄패스 2일권 #교환X#바로사용가능
입장권/패스,박물관&미술관,프랑스,파리,86000,EWF002,MHJ-PRD3860CE2U4,[즉시확정][파리] 뮤지엄패스 4일권 #교환X#바로사용가능
입장권/패스,액티비티,대만,타이페이,9900,ATF409,MHJ-PRD3873909J1,[대만] 신베이 우라이 볼란도 스프링 스파 & 리조트 온천 체험
트립,문화&예술투어,프랑스,파리,86000,EGF100,MHJ-PRD3ADE5TZJ3,[파리] 루브르 박물관 공인 가이드투어
입장권/패스,"철도,교통패스",프랑스,파리,86000,EZF101,MHJ-PRD3D1D5UC9V,[파리] 라발레 빌리지 아울렛 쇼핑 셔틀 티켓  
입장권/패스,액티비티,대만,타이페이,9900,ATF409,MHJ-PRD3D1D6ERJZ,[대만] 베이터우 라디움 카가야 호텔 온천 체험 #대중탕 #프라이빗온천
입장권/패스,박물관&미술관,대만,타이페이,9900,ATF409,MHJ-PRD3D3C98R1R,[즉시확정] [대만] 타이베이 국립 고궁박물관 입장권 #오디오가이드선택가능 #순이원주민박물관패키지 #QR입장권
트립,근교투어,대만,타이페이,9900,ATF409,MHJ-PRD3D3C98WNN,[대만] 타이베이 예스지 7시간 단독투어 (5인승 / 9인승)
트립,근교투어,대만,타이페이,9900,ATF409,MHJ-PRD3D3C9KXCP,[대만] 타이베이 예스폭진지 +야경 10시간 단독투어 (5인승 / 9인승)
트립,근교투어,대만,타이페이,9900,ATF409,MHJ-PRD3D3C9SI4R,[대만] 타이베이 양명산+단수이 9시간 단독투어 (5인승 / 9인승)
입장권/패스,공연&축제,대만,타이페이,9900,ATF409,MHJ-PRD3F8E6BQHQ,[대만] Taipei EYE (타이베이 아이) ? 대만 전통 예술 공연 입장권
레스토랑,카페&베이커리,일본,오사카,3500,JOF002,MHJ-PRD41F90ZFW0,[즉시확정][일본] 로손 편의점 쿠폰 금액권 500엔 #모찌롤 #푸딩 #로손빵
입장권/패스,박물관&미술관,스페인,바르셀로나,59900,EZF101,MHJ-PRD420BDMPVQ,[바르셀로나] 모코 미술관 입장권
입장권/패스,전망대&스카이라운지,미국,뉴욕,29000,EZF104,MHJ-PRD42313SSWG,[미국/미니애폴리스] 세인트폴 국제공항 라운지 이용권
입장권/패스,박물관&미술관,프랑스,파리,86000,EZF105,MHJ-PRD44704Q4A7,[파리] 마르모탕 모네 미술관 티켓 #패스트트랙 
트립,근교투어,중국,북경,38500,CBF401,MHJ-PRD44766QTMI,[북경출발] 북경근교투어  촨디샤마을 1일 버스투어 
입장권/패스,랜드마크,영국,런던,91000,EZF101,MHJ-PRD44830Q473,[런던] 타워 브릿지 입장권 티켓 예약  #타워브리지
레스토랑,식사권,대만,타이페이,9900,ATF409,MHJ-PRD448F9IJ6N,[대만] 딘타이펑 세트식사권 #자유여행 #맛집
입장권/패스,"철도,교통패스",일본,오사카,664950,JSF003,MHJ-PRD449BBSTGS,[일본] JR 전국 패스 7일권/14일권/21일권
입장권/패스,박물관&미술관,이탈리아,로마,47000,EZF101,MHJ-PRD46D4CS0ZY,[로마] 트라야누스 시장 & 포리 임페리알리 뮤지엄 입장권 
입장권/패스,랜드마크,영국,런던,91000,EZF105,MHJ-PRD46F3ENIT5,[런던] 런던 세인트 폴 대성당 입장권 티켓 #패스트트랙 
입장권/패스,전망대&스카이라운지,대만,타이페이,9900,ATF409,MHJ-PRD4706DZM1B,[대만] 타이베이 101타워 전망대 패스트트랙/ 101층 입장권
입장권/패스,랜드마크,영국,런던,43300,EZF105,MHJ-PRD49718CCTG,[런던] 토트넘 구장 투어  입장권 #토트넘 홋스퍼 스타디움
트립,시내관광,미국,뉴욕,185500,HEF400,MHJ-PRD49841BFQC,"[뉴욕] 맨하탄 차량 일일투어 (자유의 여신상 포함, 한국인 가이드)"
입장권/패스,전망대&스카이라운지,영국,런던,38500,EZF104,MHJ-PRD4BCFAEGR8,[런던] 히드로공항 라운지 이용권
레스토랑,카페&베이커리,대만,타이페이,9900,ATF409,MHJ-PRD4BDC56FKX,[대만][에어텔/현지투어 예약자한정특전] 까르푸 모바일 금액권 NT$200
레스토랑,카페&베이커리,대만,타이페이,9900,ATF409,MHJ-PRD4BDC5JSKZ,[대만][에어텔/현지투어 예약자한정특전] 까르푸 모바일 금액권 NT$300
입장권/패스,"철도,교통패스",일본,오사카,664950,JSF003,MHJ-PRD4BEEBFO4H,[무료배송][일본] JR 이세?구마노?와카야마 투어리스트 패스 5일권 #이세신궁#구마노고도
트립,여러도시여행,미국,뉴욕,185500,HEF400,MHJ-PRD4BEEF1CBM,[뉴욕출발] 미동부 / 캐나다 / 뉴욕시내 6박 7일 (몬트리올 2박)
트립,여러도시여행,미국,뉴욕,185500,HEF400,MHJ-PRD4BEEF1YJK,[뉴욕출발] 미동부 / 캐나다 5박 6일 (몬트리올 2박) 
트립,여러도시여행,미국,뉴욕,185500,HEF400,MHJ-PRD4BEEFT0U8,[뉴욕출발] 캐나다 동부 4박 5일 (몬트리올 2박)
트립,체험&클래스,대만,타이페이,9900,ATF409,MHJ-PRD4BFB9UXM1,[대만] 타이베이 Cookinn 쿡인 대만 대표 디저트 DIY 쿠킹 클래스 #버블티 #펑리수 #후추빵 #누가크래커
입장권/패스,테마파크,일본,도쿄,664950,JOF010,MHJ-PRD02A48U8DI,[즉시확정][일본] 도쿄 해리포터 스튜디오 입장권 티켓 & 도쿄 지하철 패스 24시간
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF009,MHJ-PRD02B117KSF,[즉시확정][일본] 게이한 교토오사카 관광 패스 1일권 |교환없이 바로사용
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF015,MHJ-PRD02B11G2UJ,[즉시확정][일본] 도쿄 하코네-가마쿠라 3일권 프리패스 |실물티켓교환필수
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF009,MHJ-PRD02B11HASE,[즉시확정][일본] 후지산 - 하코네 3일 패스권 |후지하코네패스 |도쿄 |신주쿠 |시즈오카 |실물티켓교환필수
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF015,MHJ-PRD02B11I0KL,[즉시확정][일본] 도쿄 하코네 프리패스 티켓 2일권 3일권 |실물티켓교환필수
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF009,MHJ-PRD02B11ZT3S,[즉시확정][일본] 게이한 교토오사카 관광 패스 24시간권 |교환없이 바로사용
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF009,MHJ-PRD0502DUZTH,[즉시확정][일본] 도쿄 유리카모메 24시간권 디지털 승차권 티켓 #오다이바
입장권/패스,랜드마크,일본,오사카,664950,JOF015,MHJ-PRD075AD2KSK,[즉시확정][일본] 간사이 오사카 E패스(라쿠유패스) 프리미엄 1일권
입장권/패스,랜드마크,일본,오사카,664950,JOF015,MHJ-PRD075ADYXKG,[즉시확정][일본] 간사이 오사카 E패스(라쿠유패스) 1일권 2일권
여행서비스,수화물배송,일본,후쿠오카,664950,JOF011,MHJ-PRD09F15DFHI,[즉시확정][일본] 후쿠오카 공항 시내 캐리어 짐 배송  |CARGOPASS |카고패스  
입장권/패스,워터파크,일본,도쿄,664950,JOF011,MHJ-PRD09F15GQH1,[즉시확정][일본] 도쿄 천연 온천 헤이와지마 입장권 심야/새벽 하네다공항 셔틀버스＋굿즈 3종 세트 티켓
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF008,MHJ-PRD0A107T5Z1,[즉시확정][오사카] JR 하루카 특급열차 편도권 (하루카 티켓) #간사이공항 #교토
입장권/패스,랜드마크,일본,후쿠오카,664950,JOF011,MHJ-PRD0A109CDTE,[즉시확정][일본] 규슈 조이패스 |큐슈
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF014,MHJ-PRD13A2AWBAN,[즉시확정][일본] 한큐 투어리스트 패스 1일권 (2026) |원데이 패스 |한큐패스 |오사카 교토
입장권/패스,"철도,교통패스",일본,후쿠오카,664950,JOF012,MHJ-PRD13A8CXSUX,[즉시확정][큐슈] 후쿠오카 지하철 패스 1일권 #패스권
입장권/패스,랜드마크,일본,오사카,664950,JOF011,MHJ-PRD13B55L2UG,[즉시확정][일본] 세토우치 조이패스 |10개시설이용 |간사이 |오카야마 |히로시마 |야마구치 |기타큐슈&시모노세키 |가가와
입장권/패스,박물관&미술관,일본,오사카,664950,JOF011,MHJ-PRD13BB9HEI9,[즉시확정][일본] 카이요도 피규어 뮤지엄 미라이자 오사카성 입장권 |박물관 |가챠
입장권/패스,랜드마크,일본,후쿠오카,664950,JOF009,MHJ-PRD1600COQSL,[즉시확정][큐슈] 일본 후쿠오카 타워 전망대 입장권 티켓
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF009,MHJ-PRD1613ABCRF,[즉시확정][일본] 게이한 교토오사카 관광 패스 1일권 (구라마&기부네) |교환없이 바로사용
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF014,MHJ-PRD1613ABQTV,[즉시확정][일본] 게이한 교토오사카 관광 패스 1일권 (오사카메트로 판) |디지털티켓
입장권/패스,전망대&스카이라운지,일본,오사카,664950,JOF010,MHJ-PRD1613AUU9R,[즉시확정][일본] 오사카 츠텐카쿠 타워 일반 전망대 입장권 티켓 |쓰덴카쿠 |통천각 
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF013,MHJ-PRD1613AYHPW,[즉시확정][도쿄] 게이세이 스카이라이너 일본 나리타공항 편도권 왕복권 (2026)
입장권/패스,전망대&스카이라운지,일본,오사카,664950,JOF010,MHJ-PRD162C8OQAU,[즉시확정][일본] 오사카 우메다 스카이빌딩 공중정원 전망대 입장권 티켓
입장권/패스,테마파크,일본,오사카,664950,JOF016,MHJ-PRD1871DUJJJ,[시간선택가능/즉시확정][일본] 익스프레스 패스 5/ 7/ 8/ 프리미엄 오사카 유니버셜스튜디오 재팬
입장권/패스,테마파크,일본,도쿄,664950,JOF015,MHJ-PRD1AE91ZIWZ,[즉시확정][일본] 도쿄 후지큐 하이랜드 1일 입장권 애프터눈 패스
입장권/패스,테마파크,일본,오사카,664950,JOF016,MHJ-PRD1B277L1EC,[시간선택가능/즉시확정][일본] 익스프레스 패스4 오사카 유니버셜스튜디오 재팬
입장권/패스,박물관&미술관,일본,도쿄,664950,JOF015,MHJ-PRD1D5A1GTCN,[즉시확정][일본] 도쿄 마담투소 입장권
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF015,MHJ-PRD1FD15KAJZ,[즉시확정][일본] 도쿄 나리타공항 리무진 버스 편도권 승차권 이티켓 #개별예약필수
입장권/패스,"철도,교통패스",일본,후쿠오카,664950,JOF011,MHJ-PRD1FD16AIXC,"[즉시확정][일본] 웰컴 스이카 IC카드(2,000엔 충전) |지하철 |교통카드 |후쿠오카 공항 교환필수"
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF013,MHJ-PRD1FD16WCSK,[즉시확정][일본] 도쿄 지하철(메트로)패스 24시간 48시간 72시간 #서브웨이티켓
입장권/패스,박물관&미술관,일본,오사카,664950,JOF015,MHJ-PRD223C1OILU,[즉시확정]][일본] 간사이 효고 데즈카 오사무 기념관 만화 박물관 #아톰
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF009,MHJ-PRD22489KD1S,[즉시확정][일본] 그레이터 도쿄 패스 티켓 5일권 Greater Tokyo Pass #오다큐 #도쿄메트로 #토부 #게이큐
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF014,MHJ-PRD224ECCURT,[즉시확정][간사이] JR서일본 간사이 와이드 패스 5일권 |오카야마 |오사카 |조이패스
입장권/패스,테마파크,일본,도쿄,664950,JOF011,MHJ-PRD22619ZQFH,[즉시확정][일본] 도쿄 산리오 퓨로랜드 1일 입장권 티켓  |헬로키티  |쿠로미
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF014,MHJ-PRD226E1A9JR,[즉시확정][일본] 오사카 메트로 지하철 패스 26시간 48시간권 |디지털티켓
입장권/패스,랜드마크,일본,오사카,664950,JOF010,MHJ-PRD24AD0IRPP,[즉시확정][오사카] 일본 소라니와 온천 입장권 #베이타워
입장권/패스,"동물원,식물원&수족관",일본,후쿠오카,664950,JOF015,MHJ-PRD24DF0BAS1,[즉시확정][일본] 큐슈 후쿠오카 마린월드 수족관 입장권 |우미노나카미치
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF013,MHJ-PRD27246AGKN,[즉시확정][도쿄] 게이세이 스카이라이너 편도 티켓+지하철(메트로) 24시간/48시간/72시간 패스
입장권/패스,전망대&스카이라운지,일본,도쿄,664950,JOF010,MHJ-PRD27246TXOP,[즉시확정][일본] 도쿄 스카이트리 전망대 입장권 티켓
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF013,MHJ-PRD27246WG4T,[즉시확정][도쿄] 게이세이 스카이라이너 왕복 티켓+지하철(메트로) 24시간/48시간/72시간 패스
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF009,MHJ-PRD2730D7EIM,[즉시확정][일본] 도쿄 유리카모메 1일권 디지털 승차권 티켓 #오다이바
입장권/패스,전망대&스카이라운지,일본,도쿄,664950,JOF011,MHJ-PRD2749DKGLP,[즉시확정][일본] 도쿄 타워 탑 데크 투어 입장권 티켓 (150ｍ+250ｍ) |도쿄전망대 |도쿄타워
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF014,MHJ-PRD29A1CTU5L,[즉시확정][간사이] JR WEST(웨스트) 서일본 간사이 호쿠리쿠 패스 7일권 |오사카
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF009,MHJ-PRD29A814T24,[즉시확정][일본] 도쿄 BRT 일일 승차권(1일권) + 도쿄 지하철(메트로)패스 24시간 세트 #서브웨이티켓
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF009,MHJ-PRD29A81CNRZ,[즉시확정][일본] 오사카 한카이 전차 전 노선 1일 무제한 승차권 #한카이전차 
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF009,MHJ-PRD29A81ZXKW,[즉시확정][일본] 도쿄 BRT 일일 승차권 #교환불필요 #디지털티켓 #1일권
입장권/패스,박물관&미술관,일본,도쿄,664950,JOF011,MHJ-PRD29AE51P4M,[즉시확정][일본] 우선 입장 프리미엄 패스 도쿄 팀랩플래닛  (teamlab planet) DMM  |토요스
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF011,MHJ-PRD29BADCNMM,[즉시확정][일본] 한신 투어리스트 패스 1일권 |원데이 패스 |한신패스 |오사카 고베
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF015,MHJ-PRD29C10OH8F,[즉시확정][일본] 도쿄 세이부 1일 패스 |가와고에 |해리포터스튜디오 |치치부
입장권/패스,박물관&미술관,일본,후쿠오카,664950,JOF010,MHJ-PRD29CD8VMV2,[즉시확정][일본] 보스 이조 후쿠오카 팀랩 포레스트 입장권 티켓
레스토랑,카페&베이커리,일본,도쿄,664950,JOF011,MHJ-PRD29CD9SACF,[즉시확정][일본] 도쿄 오사카 메이드리밍 푸드 콤보 플랜 |메이드 카페 체험 |MAIDREAMIN
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF015,MHJ-PRD2C001CXES,[즉시확정][일본] 오사카 간사이 조이패스 (+JR 하루카 특급열차 편도권)  #간사이공항
입장권/패스,워터파크,일본,도쿄,664950,JOF015,MHJ-PRD2C065JNQO,[즉시확정][일본] 도쿄 하코네 코와키엔 유넷산(고와키엔 유넷상) 온천 입장권 티켓 #모리노유
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF008,MHJ-PRD2C065OODR,[즉시확정][QR티켓] JR서일본 하루카 특급열차 편도 티켓 |간사이공항 |교토
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF011,MHJ-PRD2C2BD2C9Z,[즉시확정][일본] 포트라이너·한신 원데이 패스 |1일권 |한신패스 |오사카 고베
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF011,MHJ-PRD2C2BD3Q3Y,[즉시확정][일본] 도쿄 팀랩 플래닛 (teamlab planet) DMM - 긴자 셔틀버스 편도 승차권 |입장권 불포함
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF011,MHJ-PRD2C2BDYCXS,[즉시확정][도쿄] 스카이라이너 편도 티켓+지하철(메트로)24시간 패스
입장권/패스,테마파크,일본,오사카,664950,JOF005,MHJ-PRD2C3E7JIHU,[즉시확정][일본] 오사카 유니버셜스튜디오 재팬 입장권 티켓 #간사이 유니버셜 스튜디오
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF007,MHJ-PRD2C3E97RTN,"[즉시확정][일본] 오사카 난카이 라피트 특급열차 + 오사카 메트로 26시간권,48시간권 세트 |디지털패스"
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF014,MHJ-PRD2C3E9HWXX,[즉시확정][일본] 오사카 E패스 & [디지털 기획권] 오사카 메트로·오사카 시티 버스 패스 세트권
입장권/패스,"철도,교통패스",일본,도쿄,664950,JOF011,MHJ-PRD2E6AEJML6,"[즉시확정][일본] 닛코 패스 2일권,  도부 특급열차 스페시아 X | 교환없이 바로사용 |아사쿠사 |기누가와 온천 |키누가와 온천"
입장권/패스,테마파크,일본,도쿄,664950,JOF015,MHJ-PRD2E711IBWA,[즉시확정][일본] 도쿄 요미우리랜드 원데이패스 애프터패스(15시이후 입장) |입장권 |티켓
입장권/패스,테마파크,일본,오사카,664950,JOF015,MHJ-PRD2E711XKXL,[즉시확정][일본] 오사카 간사이 재팬 푸드 조이패스 |맛집
입장권/패스,"동물원,식물원&수족관",일본,도쿄,664950,JOF009,MHJ-PRD2E8A10K2T,[즉시확정][일본] 도쿄 선샤인 수족관 입장권 티켓 |선샤인시티 |아쿠아리움 |이케부쿠로
입장권/패스,워터파크,일본,도쿄,664950,JOF010,MHJ-PRD2E904551V,[즉시확정][일본] 도쿄 천연 온천 헤이와지마 입장권
입장권/패스,"철도,교통패스",일본,오사카,664950,JOF011,MHJ-PRD2E969K6HT,[일본] [간사이공항 실물 티켓 교환] 오사카 간사이공항 리무진 버스 편도 승차권 티켓  |난바 우메다 나라 오사카역
입장권/패스,테마파크,일본,오사카,664950,JOF011,MHJ-PRD2E9CD6R8Y,[즉시확정][일본] 효고현 니지겐노모리 테마파크 입장권 티켓 |나루토 |보루토 |진격의 거인 |크레용신짱 |짱구
입장권/패스,랜드마크,일본,도쿄,664950,JOF015,MHJ-PRD2EA94FRXS,[즉시확정][일본] 도쿄 조이패스
